Time in ps	350.0	440.0	520.0	600.0
0.3499	0.02312055775625071	-0.05080207505486809	0.004024634756688897	0.00938044515242605
0.3999	0.023142263292330937	-0.05081710210465276	0.004030377285126227	0.009421957156079588
0.4499	0.023163727474790428	-0.050831961887304364	0.004036055970305488	0.009463007743907587
0.4999	0.02318495299554959	-0.05084665628285199	0.004041671523430408	0.009503602047833952
0.5499	0.023205942507024038	-0.05086118712936408	0.004047224646131682	0.009543745138858108
0.5999	0.023226698632147956	-0.05087555624447408	0.004052716032241723	0.009583442031620613
0.6499	0.023247223964705067	-0.050889765425614845	0.0040581463678819076	0.009622697685030877
0.6999	0.023267521069652564	-0.05090381645024309	0.004063516331548269	0.009661517002886507
0.7499	0.023287592483441512	-0.05091771107606147	0.004068826594196249	0.009699904834485844
0.7999	0.023307440714333647	-0.050931451041238016	0.004074077819324495	0.009737865975233599
0.8499	0.023327068242714636	-0.05094503806462337	0.0040792706630577375	0.009775405167239865
0.8999	0.02334647752140395	-0.05095847384596533	0.004084405774228739	0.009812527099912382
0.9499	0.023365670975961136	-0.05097176006612127	0.0040894837944593365	0.009849236410542257
0.9999	0.023384651004988863	-0.05098489838726803	0.0040945053582405804	0.00988553768488319
1.0999	0.02342198024787614	-0.05101073788908195	0.004104381619239886	0.009956934213456175
1.1999	0.023458483911050144	-0.051036005283042904	0.004114039493528863	0.010026752362519254
1.2999	0.02349418024301532	-0.05106071321494745	0.004123483808298346	0.010095027020363169
1.3999	0.02352908708891359	-0.051084874051071205	0.004132719284039591	0.01016179230411252
1.4999	0.023563221899440254	-0.051108499884347264	0.0041417505369027415	0.010227081576771529
1.5999	0.023596601739562743	-0.05113160254040812	0.004150582081003173	0.010290927463893023
1.6999	0.023629243297046743	-0.05115419358349407	0.004159218330676855	0.010353361869878945
1.7999	0.023661162890793785	-0.05117628432223099	0.004167663602685868	0.010414415993920586
1.8999	0.023692376478994547	-0.0511978858152804	0.004175922118375146	0.010474120345586469
1.9999	0.023722899667102025	-0.05121900887686463	0.004183998005781591	0.01053250476006568
2.1999	0.02378193554776926	-0.05125986177262976	0.004199617953682543	0.010645429835432069
2.3999	0.023838388613667685	-0.051298924836872734	0.0042145546817650885	0.010753416972207417
2.5999	0.023892371783273816	-0.05133627631951758	0.004228838059821399	0.010856682052885019
2.7999	0.023943993038364017	-0.05137199104946792	0.0042424966517616396	0.01095543152175845
2.9999	0.023993355639842895	-0.051406140584171166	0.004255557772706024	0.01104986279755167
3.1979	0.02404009668519049	-0.05143847401667376	0.004267925391114913	0.011139281490416012
3.4092	0.02408774569041837	-0.05147143281299346	0.004280533418267326	0.011230439897084367
3.6346	0.02413615155610975	-0.05150491203422785	0.004293341898404587	0.011323049369808309
3.8746	0.024185078740634823	-0.051538748311383005	0.004306288533470321	0.011416659733976837
4.1306	0.024234451440728666	-0.051572888711216305	0.004319353295835577	0.011511126469388882
4.4039	0.024284130805879368	-0.051607236638998494	0.004332499478547787	0.01160618449050285
4.6946	0.024333742439671194	-0.051641532617792585	0.0043456280460186965	0.011701118038649953
5.0046	0.024383209738303848	-0.05167572301556928	0.004358718767518316	0.011795781207339978
5.3352	0.024432316008783973	-0.05170965729455481	0.004371714344788508	0.011889760088346591
5.6879	0.024480849345337855	-0.0517431881767973	0.004384558749375986	0.011982649983541838
6.0632	0.024528452761378938	-0.0517760681347585	0.004397157557960444	0.012073768534487056
6.4639	0.024575050850070324	-0.051808244106625365	0.004409490872027906	0.012162972382667225
6.8912	0.024620344601576475	-0.05183950853977739	0.004421479616699691	0.012249690214029494
7.3459	0.024664011768931682	-0.05186963789403975	0.004433038563358863	0.012333306173370499
7.8312	0.024705962370683728	-0.05189856889252593	0.004444143965064071	0.012413649153125227
8.3486	0.024745937727083465	-0.051926121844055005	0.004454727420458821	0.01249022503056197
8.9006	0.02478377201225187	-0.051952181114984224	0.004464745107704945	0.012562717493471471
9.4886	0.024819241156294827	-0.05197659102681438	0.004474137778893373	0.012630698558881846
