Wavelength in nm	0.5 ps	1.5 ps	20.4 ps	101 ps	501 ps
464.0	-0.03483080582181253	-0.03702314276928827	-0.038848218545332054	-0.03830695671337133	-0.03779468612407281
465.0	-0.03313345892583654	-0.03527519848658546	-0.03754334486243971	-0.036011097518007226	-0.03581197423495599
466.0	-0.032709615120181265	-0.03476630401177916	-0.03720006017319865	-0.036072530930222634	-0.03571734605504763
467.0	-0.032658479225045646	-0.03429705472030714	-0.036579990116046464	-0.03526987713895799	-0.03488732443421037
468.0	-0.031883098313168996	-0.03345107985524587	-0.03635885628537373	-0.03531544094914324	-0.034081575522382106
469.0	-0.02991435343925838	-0.03167284998301326	-0.03399686860058559	-0.03298737251023151	-0.032669783317581844
470.0	-0.0302264638688518	-0.03183535792707917	-0.034024734920001395	-0.0329346579875197	-0.032485446757886574
471.0	-0.02848182603682804	-0.03018860522169029	-0.03177895322318125	-0.030614776926667173	-0.030551836280165782
472.0	-0.027480048605876876	-0.029868269224085774	-0.030481447413122215	-0.029825321610833785	-0.029917312523075223
473.0	-0.026771987467683032	-0.028313733221872372	-0.029732819658782883	-0.028434945211239796	-0.028373896473141178
474.0	-0.025741754558134586	-0.02796680314285694	-0.029006935458599562	-0.028420550468645025	-0.027876471024678533
475.0	-0.024880986392696966	-0.025947731309243594	-0.02806509262643649	-0.02689318694966402	-0.026768858885564645
476.0	-0.0240072499865444	-0.02569991488431147	-0.027780388587674853	-0.02648467421724133	-0.02555906912348284
477.0	-0.02322555148923542	-0.024651516297211885	-0.026359437567051076	-0.025528257095779744	-0.024762593109108007
478.0	-0.021822026413274707	-0.023592584477833117	-0.02525105759527924	-0.02380008125216003	-0.02364760523331695
479.0	-0.020378161773581826	-0.022112835266435225	-0.02302557197696214	-0.02221656790153441	-0.022228326225901037
480.0	-0.019556764484780245	-0.02152412674614909	-0.02177735850491122	-0.021491358298802884	-0.021624684330265466
481.0	-0.01872843699351878	-0.020231577435135137	-0.021207435053953526	-0.02025821188190239	-0.02015999177116851
482.0	-0.017808568857077517	-0.019311190145989504	-0.020158653775728702	-0.019457145573481792	-0.019448582454739325
483.0	-0.01693330325900961	-0.01829577781720246	-0.019577869532355897	-0.018580450873979592	-0.01852746722623569
484.0	-0.01667509077565826	-0.017220106812265937	-0.018756864100093192	-0.01791790875716185	-0.01753351128844263
485.0	-0.01539842265429577	-0.016505036720219437	-0.01735133033474468	-0.016569004499327907	-0.016347489258693785
486.0	-0.015175513225368264	-0.01595775758992182	-0.017230220932556675	-0.015660434293626863	-0.0155531188901025
487.0	-0.013282599810525673	-0.014419918381463255	-0.01494817524591664	-0.014602393459719592	-0.014378193674598834
488.0	-0.011989442018052748	-0.013037363511687862	-0.013825613161007246	-0.013448448494455817	-0.013822822891459745
489.0	-0.011728400983257049	-0.012495002257247388	-0.013167951801652056	-0.012412433243235797	-0.01205542784789675
490.0	-0.010705044318054694	-0.011786906383378726	-0.012767138486446311	-0.011658250951041454	-0.011686081807007092
491.0	-0.01012982273608834	-0.010680021727869516	-0.011458694428808347	-0.010749027871532134	-0.010535854088981922
492.0	-0.008922235531859996	-0.009765778354836219	-0.010091469420080471	-0.010060082876656643	-0.009850768165074346
493.0	-0.0083548069371469	-0.009468228955055263	-0.009922406065760035	-0.009482481401778969	-0.009473851645665832
494.0	-0.007217325560177576	-0.008250012956165145	-0.009261614270138213	-0.008397942828249733	-0.008660967031179365
495.0	-0.006380467222880007	-0.007447405711470001	-0.007739309207181294	-0.0072422724038647785	-0.007289659292358032
496.0	-0.006128689499268409	-0.006918881195887613	-0.007798081621472923	-0.007108388062188766	-0.007590049848170994
497.0	-0.005225359798780758	-0.006303153812156553	-0.006939842880979918	-0.006119370298400196	-0.006336912834456809
498.0	-0.004992227225839665	-0.005573931494249007	-0.00645456438868258	-0.0057177789196178955	-0.006119408358650908
499.0	-0.004146247819789377	-0.004557504888256586	-0.005360697326027921	-0.004859324270090216	-0.0051216476021426136
500.0	-0.0036935571219048253	-0.004411430119863551	-0.0050634823867831205	-0.0046534988323436695	-0.004563474022661688
501.0	-0.0030445685033206674	-0.003632847864575227	-0.003934679614751291	-0.003611812277798639	-0.00370438986248238
502.0	-0.002533781594403218	-0.0028361900750298995	-0.003844071318623408	-0.0030727515480804043	-0.00363589634467317
503.0	-0.0022668466419184727	-0.0027828450563725437	-0.0031384645967454804	-0.003190258250343757	-0.0031564413510814507
504.0	-0.001666251897389881	-0.002070294111910522	-0.0025740717640619403	-0.0020161342180414995	-0.0022521017905578243
505.0	-0.001231156051625313	-0.001547383183681186	-0.0020933929549246796	-0.001814131394204674	-0.0016893764584433317
506.0	-0.0010992802813335133	-0.0011816237704834055	-0.001872413914220469	-0.0012089938788011848	-0.001690782677733782
507.0	-0.00022889321457869707	-0.00041038419485314595	-0.0009274122614657299	-6.378220018896085e-05	-0.0006453519052470171
508.0	0.0004820181894503908	-0.00021819651453158767	-0.0003520818682819044	-8.656164921670156e-05	-0.0001521729553966649
509.0	0.001088256370960009	0.00023040488136102745	0.00026505403415886554	0.0006270773676085038	0.0005117939847086629
510.0	0.0012604526228541149	0.0007687503500949074	0.0004251963640745455	0.0008863244850653979	0.0003312439628892785
511.0	0.001841725233047991	0.0010592424532248792	0.0008207124050105858	0.0014898704644812385	0.001005210356389335
512.0	0.002076686856445144	0.0012710669338049155	0.0010401516917178048	0.001725687079748397	0.00169790825301648
513.0	0.0025987509236072535	0.0016785854734301874	0.0014416800681234514	0.001884865406344558	0.002040493920808245
514.0	0.0028644609975358756	0.0021451672933910358	0.002044467665423323	0.002404434463311214	0.0018604180377347142
515.0	0.0034776944099769963	0.00253603039492707	0.002704262105992539	0.003188574696888202	0.002540271562305131
516.0	0.0034401199201219076	0.0028386890411624213	0.00261096582709223	0.003526962376326577	0.0032270958788915786
